@relation segment0

@attribute Region-centroid-col real [1.0, 254.0]
@attribute Region-centroid-row real [11.0, 251.0]
@attribute Region-pixel-count real [9.0, 10.0]
@attribute Short-line-density-5 real [0.0, 0.33333334]
@attribute Short-line-density-2 real [0.0, 0.22222222]
@attribute Vedge-mean real [0.0, 29.222221]
@attribute Vegde-sd real [0.0, 991.7184]
@attribute Hedge-mean real [0.0, 44.722225]
@attribute Hedge-sd real [-1.5894573E-8, 1386.3292]
@attribute Intensity-mean real [0.0, 143.44444]
@attribute Rawred-mean real [0.0, 137.11111]
@attribute Rawblue-mean real [0.0, 150.88889]
@attribute Rawgreen-mean real [0.0, 142.55556]
@attribute Exred-mean real [-49.666668, 9.888889]
@attribute Exblue-mean real [-12.444445, 82.0]
@attribute Exgreen-mean real [-33.88889, 24.666666]
@attribute Value-mean real [0.0, 150.88889]
@attribute Saturatoin-mean real [0.0, 1.0]
@attribute Hue-mean real [-3.0441751, 2.9124804]
@attribute Class {positive,negative}

@data
30,56,9,0,0,1.555555,0.429629,1.5,1.277777,23.703703,22.11111,31.333334,17.666668,-4.777778,22.88889,-18.11111,31.333334,0.43596,-1.748835,positive
11,108,9,0,0,1.333333,0.8,1.388889,0.951852,17.666666,19,21.11111,12.888889,4,10.333333,-14.333333,21.11111,0.388756,-1.302133,positive
23,55,9,0,0,2.222222,3.674073,1.777777,0.785185,23.444445,21.666666,31.11111,17.555555,-5.333334,23,-17.666666,31.11111,0.43507,-1.771163,positive
27,62,9,0,0,1.111112,0.562964,1.666669,1.333336,125.333336,115.77778,139.44444,120.77778,-28.666666,42.333332,-13.666667,139.44444,0.169635,-2.314232,negative
137,182,9,0,0,1.833333,3.855555,3.611111,9.218522,34.925926,31.444445,42.88889,30.444445,-10.444445,23.88889,-13.444445,42.88889,0.285756,-2.001125,negative
119,192,9,0.111111,0,2.499999,2.084333,6.166667,2.326181,59.555557,52.555557,74.77778,51.333332,-21,45.666668,-24.666666,74.77778,0.312796,-2.038177,negative
64,186,9,0,0,2.166667,1.944444,6.833334,53.58887,30.777779,27.555555,37.88889,26.88889,-9.666667,21.333334,-11.666667,37.88889,0.276726,-2.046307,negative
178,35,9,0,0,0.444445,0.344265,0.388889,0.250924,13.481482,10.333334,19.222221,10.888889,-9.444445,17.222221,-7.777778,19.222221,0.459288,-2.153332,negative
68,157,9,0,0,5.833333,14.344446,1.388889,1.662962,21.444445,16.88889,30,17.444445,-13.666667,25.666666,-12,30,0.438882,-2.1343,negative
80,77,9,0,0,1.388888,1.06284,0.666667,0.557774,59.11111,51.11111,74,52.22222,-24,44.666668,-20.666666,74,0.31069,-2.143048,negative
96,84,9,0,0,1.5,1.277777,1.611111,2.285188,23.851852,23.555555,30,18,-0.888889,18.444445,-17.555555,30,0.398791,-1.598867,positive
52,185,9,0,0,1.666667,1.422222,0.944444,0.951853,19.25926,14.888889,18.222221,24.666666,-13.111111,-3.111111,16.222221,24.666666,0.396458,2.451836,negative
151,89,9,0,0,8.388889,4.577317,0.722222,0.389682,31.703703,27.333334,41,26.777779,-13.111111,27.88889,-14.777778,41,0.351273,-2.046542,negative
104,124,9,0,0,0.611111,0.151852,0.666667,0.311111,6.185185,7.666666,7.333334,3.555556,4.444445,3.444444,-7.888889,7.888889,0.550044,-0.95784,positive
76,134,9,0.111111,0,2.555555,1.440164,1.444444,0.544332,48.925926,41.88889,63.11111,41.77778,-21.11111,42.555557,-21.444445,63.11111,0.341111,-2.086914,negative
119,115,9,0,0.111111,2.444444,1.572919,5,2.936362,7.555555,3.555556,12.888889,6.222222,-12,16,-4,12.888889,0.767235,-2.390992,negative
152,155,9,0,0,0.5,0.611111,10.777778,131.80739,7.296296,5.333334,11,5.555555,-5.888889,11.111111,-5.222222,11,0.5,-2.115567,negative
55,80,9,0.111111,0,1.833333,4.3,1.833333,1.1,7.074074,2.888889,12.444445,5.888889,-12.555555,16.11111,-3.555556,12.444445,0.775282,-2.417517,negative
101,130,9,0,0,0.611111,0.240741,0.666667,0.577778,5.777778,7.444445,6.666666,3.222222,5,2.666667,-7.666666,7.555555,0.575397,-0.871495,positive
83,96,9,0,0,0.5,0.459468,0.666666,0.516398,19.592592,15.222222,28.444445,15.111111,-13.111111,26.555555,-13.444445,28.444445,0.472764,-2.086083,negative
230,117,9,0,0,3.277779,0.928958,1.444443,0.860663,39.037037,33.555557,49.77778,33.77778,-16.444445,32.22222,-15.777778,49.77778,0.335026,-2.106235,negative
110,174,9,0,0,0.388889,0.062963,1.722222,0.151852,13.481482,10.888889,12.555555,17,-7.777778,-2.777778,10.555555,17,0.359296,2.377854,negative
244,82,9,0,0,0.611111,1.020167,2.722222,2.53348,15.518518,11.666667,22.444445,12.444445,-11.555555,20.777779,-9.222222,22.444445,0.481601,-2.170632,negative
19,55,9,0,0,1.444445,2.82963,1.277778,0.862964,21.037037,20.555555,26.666666,15.888889,-1.444444,16.88889,-15.444445,26.666666,0.404791,-1.634416,positive
123,194,9,0,0,2.555556,1.784708,9.111109,7.713385,60.814816,54.333332,74.888885,53.22222,-19.444445,42.22222,-22.777779,74.888885,0.292382,-2.033605,negative
59,99,9,0,0,0.777778,0.82963,1,0.355556,2.037037,0.111111,5.555555,0.444444,-5.777778,10.555555,-4.777778,5.555555,0.986111,-2.149743,negative
61,119,9,0,0,0.833333,0.833333,1.055556,0.951852,1.222222,0.111111,3.222222,0.333333,-3.333333,6,-2.666667,3.222222,0.984127,-2.133095,negative
228,20,9,0,0,1.055555,0.490655,0.833333,0.752773,125,114,140.55556,120.44444,-33,46.666668,-13.666667,140.55556,0.188892,-2.348006,negative
162,94,9,0,0,9.611112,39.262947,0.555556,0.251852,15.37037,10.666667,23.777779,11.666667,-14.111111,25.222221,-11.111111,23.777779,0.599594,-2.142756,negative
161,136,9,0,0,0.611111,0.196296,0.444444,0.074074,5.62963,7.111111,6.444445,3.333333,4.444445,2.444444,-6.888889,7.222222,0.535714,-0.896533,positive
73,31,9,0,0,0.555556,0.45542,0.888889,0.344265,126.85185,115.55556,143.11111,121.888885,-33.88889,48.77778,-14.888889,143.11111,0.192456,-2.334831,negative
184,15,9,0,0,0.444445,0.25185,0.777774,0.118519,140.77777,134.33334,150.11111,137.88889,-19.333334,28,-8.666667,150.11111,0.105074,-2.328472,negative
227,132,9,0,0,6.666668,1.38243,1.333333,1.011049,38.77778,33.22222,49.22222,33.88889,-16.666666,31.333334,-14.666667,49.22222,0.325768,-2.129523,negative
42,57,9,0,0,1.388891,0.975628,0.999999,0.365148,65.703705,59.444443,79.44444,58.22222,-18.777779,41.22222,-22.444445,79.44444,0.266776,-2.030703,negative
34,116,9,0,0,5.777778,4.405383,0.499999,0.278888,61,52.444443,76.44444,54.11111,-25.666666,46.333332,-20.666666,76.44444,0.313235,-2.161793,negative
113,114,9,0,0,0.944445,0.507408,0.333334,0.088889,25.814816,21,34.666668,21.777779,-14.444445,26.555555,-12.111111,34.666668,0.393927,-2.15274,negative
13,149,9,0,0,0.888889,0.785185,1,1.244444,5.518518,4.111111,8.777778,3.666667,-4.222222,9.777778,-5.555555,8.777778,0.588163,-2.009108,positive
103,216,9,0,0,0.888889,0.651852,2.166666,1.144444,14.555555,10.888889,13.666667,19.11111,-11,-2.666667,13.666667,19.11111,0.431696,2.447547,negative
137,182,9,0,0,1.833333,3.855555,3.611111,9.218522,34.925926,31.444445,42.88889,30.444445,-10.444445,23.88889,-13.444445,42.88889,0.285756,-2.001125,negative
226,110,9,0,0,0.333333,0.088889,0.5,0.211111,1.666667,0.111111,4.444445,0.444444,-4.666666,8.333333,-3.666667,4.444445,0.977778,-2.155984,negative
183,157,9,0,0,0.666667,0.421638,2.111111,0.620633,19.666666,16.444445,18.666668,23.88889,-9.666667,-3,12.666667,23.88889,0.314187,2.405202,negative
98,135,9,0,0,0.611111,0.151852,1.055556,0.374074,5.703704,7.444445,6.444445,3.222222,5.222222,2.222222,-7.444445,7.444445,0.565476,-0.787376,positive
24,215,9,0.222222,0,0.833333,0.809664,2.555556,1.259042,18.074074,14.222222,15.444445,24.555555,-11.555555,-7.888889,19.444445,24.555555,0.425213,2.224013,negative
215,190,9,0.111111,0,1.388889,1.041722,2.611111,1.842905,19.88889,16,17.11111,26.555555,-11.666667,-8.333333,20,26.555555,0.403522,2.204408,negative
121,237,9,0,0,1.333333,1.155555,1.555555,0.785185,7.481482,6.111111,5.111111,11.222222,-4.111111,-7.111111,11.222222,11.222222,0.557235,1.938468,negative
221,35,9,0,0,0.666667,0.133333,0.944447,0.107407,98.74074,83.333336,122.55556,90.333336,-46.22222,71.44444,-25.222221,122.55556,0.320015,-2.280843,negative
209,122,9,0,0,0.833333,0.077778,11.444444,90.829605,39.22222,35.77778,47.555557,34.333336,-10.333333,25,-14.666667,47.555557,0.282411,-1.985027,negative
4,87,9,0.111111,0,2.777778,3.096294,2.722222,4.374074,17.333334,18.222221,21,12.777778,2.666667,11,-13.666667,21.11111,0.391731,-1.318373,positive
102,158,9,0.222222,0,2.277777,2.123066,1.833333,1.048807,39.333332,35.555557,47.444443,35,-11.333333,24.333334,-13,47.444443,0.264152,-2.049172,negative
80,124,9,0,0,0.555556,0.162963,0.444444,0.02963,5.111111,6.666666,6,2.666667,4.666666,2.666667,-7.333334,6.777778,0.608466,-0.877707,positive
48,83,9,0,0,2.277778,4.018517,2.333333,1.688889,6.259259,2.222222,11.888889,4.666667,-12.111111,16.88889,-4.777778,11.888889,0.82735,-2.345005,negative
146,201,9,0,0,0.611111,0.327731,1.055556,0.800462,10.666667,8.666667,7,16.333334,-6,-11,17,16.333334,0.570851,1.909255,negative
15,123,9,0,0,0.444444,0.118518,0.444444,0.118519,4.555555,6,5.333334,2.333334,4.333334,2.333333,-6.666666,6,0.61164,-0.853547,positive
178,122,9,0,0,0.555555,0.118518,0.777778,0.118519,5.851852,7.333334,6.888889,3.333333,4.444445,3.111111,-7.555555,7.444445,0.549603,-0.942559,positive
142,185,9,0.111111,0,2.277779,1.769077,3.111111,1.16746,47.814816,43.88889,58.22222,41.333336,-11.777778,31.222221,-19.444445,58.22222,0.289144,-1.937924,negative
205,177,9,0,0,2.833335,9.633328,8.499999,17.366692,32.444443,28.444445,40.333336,28.555555,-12,23.666666,-11.666667,40.333336,0.296365,-2.121237,negative
26,67,9,0.111111,0,1,0.88889,2.444445,3.185185,20,19.555555,25.88889,14.555555,-1.333333,17.666666,-16.333334,25.88889,0.436939,-1.623202,positive
4,201,9,0,0.222222,2.722222,1.678846,5.222221,3.124574,53.703705,47.11111,67.22222,46.77778,-19.777779,40.555557,-20.777779,67.22222,0.308859,-2.075226,negative
22,116,9,0,0,0.388889,0.107407,0.333333,0.133333,5.62963,6.777778,7,3.111111,3.444444,4.111111,-7.555555,7.333334,0.575397,-1.099624,positive
187,89,9,0,0,1.777778,1.746955,0.944444,0.800463,5.037037,2.888889,9.555555,2.666667,-6.444445,13.555555,-7.111111,9.555555,0.740904,-2.065342,negative
79,28,9,0,0,4.277777,3.761896,0.833333,0.658281,62.407406,53.444443,79.111115,54.666668,-26.88889,50.11111,-23.222221,79.111115,0.324556,-2.144507,negative
152,18,9,0,0,0.777777,0.455422,0.555557,0.272164,112.111115,97.22222,130.44444,108.666664,-44.666668,55,-10.333333,130.44444,0.254668,-2.45498,negative
33,114,9,0,0,0.555555,0.074074,0.5,0.211111,16.11111,11.777778,24.11111,12.444445,-13,24,-11,24.11111,0.510924,-2.149073,negative
129,176,9,0,0,1.444444,0.655462,2.722222,1.540803,22.74074,19.444445,19.777779,29,-9.888889,-8.888889,18.777779,29,0.335021,2.126901,negative
219,80,9,0,0,2.055556,2.901469,2.944444,1.083548,14.481482,11.333333,20.333334,11.777778,-9.444445,17.555555,-8.111111,20.333334,0.43286,-2.138901,negative
179,63,9,0,0,0.999997,0.516398,6.222223,5.675157,105.59259,92.666664,123.22222,100.888885,-38.77778,52.88889,-14.111111,123.22222,0.248136,-2.375282,negative
67,40,9,0,0,0.666665,0.516397,0.666667,0.699204,110.03704,95.333336,129,105.77778,-44.11111,56.88889,-12.777778,129,0.260966,-2.419456,negative
156,79,9,0,0.111111,1.944444,2.453267,4.777778,3.487544,14.185185,10.555555,20.555555,11.444445,-10.888889,19.11111,-8.222222,20.555555,0.485044,-2.175843,negative
237,135,9,0,0,0.555556,0.207407,0.666667,0.355555,4.148148,5.666666,4.777778,2,4.555555,1.888889,-6.444445,5.666666,0.647222,-0.807848,positive
139,185,9,0,0,1.999999,0.632455,1.222222,1.905159,59.148148,52.22222,73.44444,51.77778,-20.777779,42.88889,-22.11111,73.44444,0.29644,-2.073869,negative
127,57,9,0.111111,0,0.944444,0.712326,1.611112,1.103866,124.25926,113,140.33334,119.44444,-33.77778,48.22222,-14.444445,140.33334,0.194754,-2.341163,negative
157,85,9,0,0,1.222222,1.241266,0.222222,0.172133,18.925926,14.555555,26.88889,15.333333,-13.111111,23.88889,-10.777778,26.88889,0.459024,-2.160912,negative
207,115,9,0,0,1.055556,0.32963,0.166667,0.033333,1.222222,0.444444,2.888889,0.333333,-2.333333,5,-2.666667,2.888889,0.933333,-2.065536,negative
90,134,9,0,0,0.388889,0.018519,0.944444,0.151852,2.111111,1,4.666667,0.666667,-3.333333,7.666666,-4.333334,4.666667,0.881481,-2.013143,negative
51,56,9,0,0,0.888887,0.162963,0.722221,0.107408,126.44444,116.22222,141.66667,121.44444,-30.666666,45.666668,-15,141.66667,0.179483,-2.307657,negative
8,199,9,0,0,1.666667,0.788811,1.388889,0.712325,15,13.333333,11.777778,19.88889,-5,-9.666667,14.666667,19.88889,0.408885,1.905303,negative
150,158,9,0,0,2.166667,1.633334,1.388889,0.418518,8.444445,7,12.222222,6.111111,-4.333334,11.333333,-7,12.222222,0.503086,-1.943449,negative
17,204,9,0,0,2.000001,1.282358,2.166667,0.752773,57.25926,50.88889,71.22222,49.666668,-19.11111,41.88889,-22.777779,71.22222,0.302671,-2.037372,negative
89,221,9,0,0,1.388889,1.485185,1.444444,1.585186,14.074074,10.666667,12.444445,19.11111,-10.222222,-4.888889,15.111111,19.11111,0.446012,2.317212,negative
181,87,9,0,0,1.222224,0.474069,0.777779,0.207406,135.40741,127.888885,146.44444,131.88889,-22.555555,33.11111,-10.555555,146.44444,0.126571,-2.312874,negative
29,18,9,0.222222,0,0.777777,0.807372,1.722223,1.289561,68.296295,59,86.111115,59.77778,-27.88889,53.444443,-25.555555,86.111115,0.317156,-2.123641,negative
164,45,9,0,0,1.055556,0.596299,1,0.222219,101.92593,88.111115,124.55556,93.111115,-41.444443,67.888885,-26.444445,124.55556,0.292503,-2.238324,negative
128,116,9,0,0,0.777778,0.696296,0.833333,0.922222,1.962963,0.222222,5,0.666667,-5.222222,9.111111,-3.888889,5,0.970238,-2.163434,negative
80,40,9,0,0,0.611111,0.574132,0.722223,0.772203,110.703705,96.22222,129,106.888885,-43.444443,54.88889,-11.444445,129,0.254051,-2.434692,negative
241,135,9,0,0,0.222222,0.02963,0.166667,0.077778,0.148148,0,0.444444,0,-0.444444,0.888889,-0.444444,0.444444,0.333333,-2.094395,negative
202,182,9,0,0,2.555555,1.857917,3,2.054805,55.074074,49.555557,68.111115,47.555557,-16.555555,39.11111,-22.555555,68.111115,0.301601,-1.989221,negative
93,29,9,0,0,1.222224,1.229636,1.388891,1.574082,128.48148,119,142.77777,123.666664,-28.444445,42.88889,-14.444445,142.77777,0.166484,-2.29776,negative
174,112,9,0,0,2.388888,0.996295,0.666666,0.799999,31.62963,24.222221,43.666668,27,-22.222221,36.11111,-13.888889,43.666668,0.445039,-2.244772,negative
121,154,9,0,0,0.444444,0.118519,2.611111,5.751853,1.851852,1.555556,3,1,-0.888889,3.444444,-2.555556,3,0.534392,-1.905927,negative
18,87,9,0,0,1.555556,1.962613,1.888889,1.746955,2.925926,1.222222,5.666666,1.888889,-5.111111,8.222222,-3.111111,5.666666,0.862771,-2.229493,negative
228,90,9,0,0,1.833333,2.208569,2.222222,2.464563,16.851852,12.888889,24.444445,13.222222,-11.888889,22.777779,-10.888889,24.444445,0.475549,-2.12273,negative
236,42,9,0,0,0.722224,0.462963,1.388891,1.440747,135.2963,128.11111,146.44444,131.33334,-21.555555,33.444443,-11.888889,146.44444,0.125137,-2.282217,negative
235,35,9,0,0,0.444445,0.296297,1.222221,0.607412,97.92593,83,122,88.77778,-44.77778,72.22222,-27.444445,122,0.319499,-2.248235,negative
16,117,9,0,0,0.277778,0.151852,0.5,0.211111,5.888889,6.888889,7.444445,3.333333,3,4.666666,-7.666666,7.444445,0.553571,-1.179692,positive
14,60,9,0,0,0.555555,0.785184,1.055555,0.062963,19.333334,18.88889,24.777779,14.333333,-1.333333,16.333334,-15,24.777779,0.419248,-1.623392,positive
84,62,9,0,0,0.722222,0.490653,0.944443,0.772202,61.037037,53.444443,76.22222,53.444443,-22.777779,45.555557,-22.777779,76.22222,0.303179,-2.093744,negative
63,203,9,0,0,4.277778,3.791314,3.444445,4.036866,58.48148,52.444443,71.66667,51.333332,-18.11111,39.555557,-21.444445,71.66667,0.287107,-2.034642,negative
189,48,9,0,0,0.722222,0.389682,4.666666,4.305036,42.074074,38.77778,49.88889,37.555557,-9.888889,23.444445,-13.555555,49.88889,0.245241,-2.003259,negative
187,106,9,0,0,4.055556,12.329637,7,53.244434,37.703705,34.11111,45.77778,33.22222,-10.777778,24.222221,-13.444445,45.77778,0.270907,-2.010178,negative
93,236,9,0.111111,0,1.777778,2.696296,2,0.933333,12.518518,9.555555,10.777778,17.222223,-8.888889,-5.222222,14.111111,17.222223,0.447247,2.267197,negative
200,245,9,0.111111,0,1.5,0.922223,1.055555,0.507408,16.11111,11.888889,15,21.444445,-12.666667,-3.333333,16,21.444445,0.44538,2.432783,negative
6,154,9,0,0,0.111111,0.02963,0.111111,0.02963,0.074074,0,0.222222,0,-0.222222,0.444444,-0.222222,0.222222,0.222222,-2.094395,negative
201,34,9,0,0,4.277778,3.05808,0.444445,0.403687,13.740741,9.777778,20.88889,10.555555,-11.888889,21.444445,-9.555555,20.88889,0.544858,-2.162872,negative
250,160,9,0,0,2.111111,1.185186,1.555555,2.740741,42.814816,36.444443,55.333332,36.666668,-19.11111,37.555557,-18.444445,55.333332,0.347142,-2.102318,negative
196,241,9,0,0,1.555556,1.128749,1.166667,1.206464,8.259259,5.888889,7,11.888889,-7.111111,-3.777778,10.888889,11.888889,0.50946,2.277351,negative
63,201,9,0,0,1.444444,0.918519,0.944444,0.551852,7.777778,6.222222,5.555555,11.555555,-4.666666,-6.666666,11.333333,11.555555,0.543201,1.982987,negative
23,88,9,0,0,2,3.2,2.944445,1.040741,20.592592,18.777779,27.333334,15.666667,-5.444445,20.222221,-14.777778,27.333334,0.424904,-1.785147,positive
248,160,9,0,0,3,8.888896,2.166668,3.766669,43.925926,37.11111,57.11111,37.555557,-20.444445,39.555557,-19.11111,57.11111,0.354037,-2.113792,negative
33,90,9,0.111111,0,0.5,0.408248,1.833333,0.547723,16.666666,11.888889,25.777779,12.333333,-14.333333,27.333334,-13,25.777779,0.539116,-2.125976,negative
68,109,9,0,0,1.5,3.233333,1.111111,1.896296,1.962963,0.333333,4.777778,0.777778,-4.888889,8.444445,-3.555556,4.777778,0.969136,-2.146531,negative
139,16,9,0,0,0.666667,0.355559,0.944448,0.062963,140.40741,134.66667,149.88889,136.66667,-17.222221,28.444445,-11.222222,149.88889,0.101526,-2.232895,negative
124,162,9,0.111111,0,1.388889,1.12963,2,0.888889,10.037037,8,14.555555,7.555555,-6.111111,13.555555,-7.444445,14.555555,0.479931,-2.029312,negative
247,115,9,0,0,3.555556,1.809441,1.38889,1.306679,28.851852,24.88889,36.77778,24.88889,-11.888889,23.777779,-11.888889,36.77778,0.331663,-2.094392,negative
74,64,9,0,0,1.833333,1.206465,2,1.115547,56.592594,49.666668,71,49.11111,-20.777779,43.22222,-22.444445,71,0.313003,-2.067168,negative
173,152,9,0,0,0.222222,0.02963,0.833333,0.166667,3.592592,2.666667,5.777778,2.333334,-2.777778,6.555555,-3.777778,5.777778,0.599735,-1.997796,negative
205,156,9,0,0,2.166667,1.277778,2,2.355556,18.25926,13.444445,17.333334,24,-14.444445,-2.777778,17.222221,24,0.440577,2.47582,negative
198,122,9,0,0,1.5,0.877778,11.444446,103.762955,36.185184,32.666668,44,31.88889,-10.555555,23.444445,-12.888889,44,0.29185,-2.035377,negative
118,126,9,0,0,0.666667,0.4,1.833334,2.122222,20.555555,16.11111,28.666666,16.88889,-13.333333,24.333334,-11,28.666666,0.437078,-2.158805,negative
6,95,9,0,0,0.777778,0.607408,0.388889,0.062963,20.185184,15.555555,28.777779,16.222223,-13.888889,25.777779,-11.888889,28.777779,0.459469,-2.146185,negative
118,133,9,0,0,0.222222,0.02963,0.222222,0.02963,0.740741,0,2.222222,0,-2.222222,4.444445,-2.222222,2.222222,1,-2.094395,negative
52,33,9,0,0,13.888889,13.024195,0.277778,0.250925,35.814816,31.333334,45.555557,30.555555,-13.444445,29.222221,-15.777778,45.555557,0.33727,-2.030428,negative
245,47,9,0,0,0.833331,0.122223,0.999997,0.488888,134.77777,127.44444,145.77777,131.11111,-22,33,-11,145.77777,0.125709,-2.30244,negative
225,91,9,0,0,0.666667,0.355556,0.666667,0.311111,3.666667,1.111111,8,1.888889,-7.666666,13,-5.333334,8,0.867813,-2.217735,negative
252,137,9,0,0,0.888889,0.544331,0.611111,0.712325,0.740741,0.333333,1.777778,0.111111,-1.222222,3.111111,-1.888889,1.777778,0.75,-2.007606,negative
191,101,9,0,0,1.111112,0.779363,1.111111,1.186342,45.037037,39,57.11111,39,-18.11111,36.22222,-18.11111,57.11111,0.322733,-2.094303,negative
18,90,9,0,0,1.055556,0.374074,0.666667,0.222222,2.814815,0.555556,6.888889,1,-6.777778,12.222222,-5.444445,6.888889,0.926146,-2.164323,negative
104,136,9,0,0,0.5,0.122222,0.666667,0.088889,6.814815,8.333334,8,4.111111,4.555555,3.555556,-8.111111,8.666667,0.526235,-0.963931,positive
130,145,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
17,229,9,0,0,2.111111,1.98513,2.444445,1.614747,13.703704,11.222222,11.111111,18.777779,-7.444445,-7.777778,15.222222,18.777779,0.439852,2.099905,negative
90,237,9,0,0,2.444444,1.327766,2.722222,2.678446,22.222221,17.555555,19.666668,29.444445,-14,-7.666666,21.666666,29.444445,0.413746,2.280289,negative
79,28,9,0,0,4.277777,3.761896,0.833333,0.658281,62.407406,53.444443,79.111115,54.666668,-26.88889,50.11111,-23.222221,79.111115,0.324556,-2.144507,negative
72,222,9,0.111111,0,2.388889,2.64074,1.611111,2.285184,14.962963,11.666667,13.111111,20.11111,-9.888889,-5.555555,15.444445,20.11111,0.425441,2.280922,negative
142,119,9,0,0,5.277778,0.854184,1.055555,0.611616,45.62963,40.666668,56,40.22222,-14.888889,31.11111,-16.222221,56,0.28077,-2.064038,negative
120,108,9,0,0,4.611111,3.498677,1.666666,1.563473,58.074074,52.666668,69.55556,52,-16.222221,34.444443,-18.222221,69.55556,0.252458,-2.053869,negative
166,110,9,0,0.111111,0.611111,0.24074,2.111111,2.296298,29.296297,23,40.444443,24.444445,-18.88889,33.444443,-14.555555,40.444443,0.431825,-2.182018,negative
26,67,9,0.111111,0,1,0.88889,2.444445,3.185185,20,19.555555,25.88889,14.555555,-1.333333,17.666666,-16.333334,25.88889,0.436939,-1.623202,positive
29,195,9,0,0,0.444444,0.403687,0.611111,0.680414,16.037037,14.444445,13.333333,20.333334,-4.777778,-8.111111,12.888889,20.333334,0.342307,1.94304,negative
183,91,9,0,0,2.666667,0.894427,0.5,0.547722,14.444445,11,21,11.333333,-10.333333,19.666666,-9.333333,21,0.476783,-2.128465,negative
204,177,9,0,0,1.777779,10.696298,8.333332,27.333357,32.88889,29,40.666668,29,-11.666667,23.333334,-11.666667,40.666668,0.28109,-2.10084,negative
224,34,9,0,0,1.333332,0.966091,1.000001,0.632455,123.22222,111.44444,140,118.22222,-35.333332,50.333332,-15,140,0.20392,-2.343381,negative
84,40,9,0,0,1.166664,0.166667,1.222221,2.118513,127.40741,117.44444,142.22223,122.55556,-29.88889,44.444443,-14.555555,142.22223,0.174209,-2.308766,negative
48,139,9,0,0,2.444445,1.68215,1.833334,1.048809,48.22222,42.555557,60.444443,41.666668,-17,36.666668,-19.666666,60.444443,0.310818,-2.044238,negative
